"","a2","a3","a4","b","gamma","l","mu","p","phi1","phi2","phi3","phi4","ql","r2","r3","r4","t1","t2","t3","t4","vL","y1","y2","z1","z2","z3","z4","Error"
"81",0.043630614,0.003383107,0.009152982,0.506696991,0.975790472,0.006096675,0.009408024,0.262841648,0.661542869,0.60884487,0.329468823,0.39957131,10.08685504,0.050729429,0.013861527,0.105499435,0.014742985,0.065798244,0.095079606,0.013599538,0.000947919,0.309097711,0.735110404,0.750778129,0.540319301,0.787354849,0.646073741,597081.8648
"82",0.109792741,0.013735113,0.005335073,0.510036513,0.864532502,0.000980627,0.048663933,0.299231576,0.63328301,0.602594314,0.32354388,0.323288672,18.86262733,0.099927999,0.084384462,0.186730865,0.009709338,0.001215046,0.047017512,0.025242864,0.000997483,0.166826037,0.938972094,0.758755754,0.645635972,0.861412207,0.523068564,598263.7251
"83",0.028509237,0.016655144,0.000204839,0.514669369,0.375294083,0.007192754,0.035470112,0.268913082,0.62470858,0.510482804,0.326612974,0.308612981,11.10942572,0.03377358,0.001582978,0.124940819,0.035324637,0.093152033,0.090953079,0.053665791,0.000847011,0.143681093,0.950727963,0.797327453,0.784087407,0.587738477,0.570767648,598687.3296
"84",0.028262554,0.012582664,0.004715519,0.513600291,0.815787986,0.001588782,0.010459644,0.203234753,0.675977846,0.528807364,0.323507276,0.303630566,20.55221579,0.13276778,0.023711059,0.016896785,0.040069668,0.089260546,0.062206939,0.022834055,0.000703367,0.087836227,0.855825462,0.875201218,0.73504596,0.869220212,0.207551031,598752.9241
"85",0.030192827,0.001283158,0.0049998,0.515716913,0.707208079,0.00340017,0.039818581,0.192627844,0.866584222,0.570089344,0.332528685,0.376937637,27.67399174,0.025914217,0.052266609,0.118059606,0.013819303,0.061386425,0.051994948,0.030259572,0.000940766,0.061252532,0.788646288,0.876348211,0.847864078,0.734367817,0.58983873,599240.0831
"86",0.033758333,0.002074226,0.003068849,0.516041036,0.605622371,0.004671423,0.054808947,0.229140634,0.786560239,0.523992811,0.31677794,0.309543645,13.65874938,0.007377982,0.051721632,0.129126886,0.040237208,0.078660777,0.08870797,0.057960617,0.00086804,0.786126841,0.368562804,0.897886264,0.733776984,0.86430012,0.378701838,600679.6256
"87",0.026797329,0.020148583,0.004227706,0.505196816,0.960346579,0.006103912,0.027565034,0.289433693,0.642274272,0.558829488,0.301482761,0.333902308,8.762204235,0.17623259,0.003685236,0.18584767,0.01814574,0.086856744,0.089667761,0.023958254,0.000977857,0.491393607,0.712904029,0.884019124,0.501033268,0.799332294,0.47527155,602090.352
"88",0.067121945,0.004372422,0.00596046,0.502738977,0.480737922,0.004569815,0.010148067,0.227991702,0.701652768,0.580320582,0.331027832,0.39902605,17.27072704,0.060862023,0.137406407,0.121177546,0.031375256,0.055469272,0.06593065,0.023988369,0.00080539,0.211092842,0.875510419,0.858765084,0.84461826,0.831125291,0.287970164,602858.8062
"89",0.08174922,0.006775137,0.011682956,0.515356613,0.939662176,0.000183298,0.046966637,0.280151992,0.830970254,0.60893527,0.315398336,0.383129172,12.21385006,0.058777331,0.028452514,0.018290594,0.00576423,0.006191396,0.070475088,0.011189828,0.001110883,0.50590016,0.086175436,0.857272541,0.591732339,0.876007867,0.717519164,605534.7234
"90",0.04519828,0.002547305,0.023242977,0.50172053,0.475909209,0.001298012,0.027104692,0.183319893,0.777863097,0.503337751,0.322253959,0.418114844,17.81178341,0.115332693,0.013755015,0.0149602,0.069230015,0.069323005,0.079719342,0.013644373,0.000735602,0.097567898,0.05349155,0.755262425,0.739124135,0.866214688,0.791224445,607359.4889
"91",0.158348055,0.004196301,0.019807526,0.503176175,0.711890643,0.001208799,0.0380781,0.228320029,0.743408288,0.784498465,0.318516954,0.333639614,15.65540252,0.130858878,0.078099523,0.009971634,0.066772646,0.004860561,0.080850169,0.004145047,0.000702191,0.498022147,0.720048764,0.780728029,0.828840743,0.879969699,0.544441314,608944.1575
"92",0.102352199,0.003632645,0.004119969,0.50131978,0.855361636,0.003468922,0.018379716,0.221463169,0.815708661,0.636138295,0.337226171,0.362488686,17.37243462,0.180017683,0.08719262,0.090150437,0.073001189,0.024805069,0.065422265,0.052429658,0.00072744,0.509793789,0.890026275,0.896194633,0.898760863,0.733516295,0.167192573,609163.8684
"93",0.079716927,0.004983908,0.007758281,0.512712563,0.767556641,0.005378304,0.028284795,0.244652396,0.602214955,0.736292722,0.339204591,0.390514197,11.46478744,0.048918803,0.03522825,0.023210875,0.047378378,0.099653293,0.096221031,0.062393701,0.000812354,0.180430452,0.545461846,0.862261546,0.836339638,0.658725794,0.730358755,609173.1801
"94",0.061351328,0.013251715,0.007884382,0.511736717,0.973352883,0.002411976,0.023071865,0.289275087,0.654456847,0.653521429,0.344498639,0.330500347,10.38275312,0.12359777,0.0195319,0.139731295,0.047169145,0.041054876,0.089170697,0.019431412,0.000857665,0.83387823,0.792631819,0.872264357,0.755484049,0.619808043,0.446140838,613182.2371
"95",0.046067023,1.92e-05,0.003989325,0.535960458,0.837612141,0.002958247,0.018688706,0.222351239,0.884416625,0.515587064,0.305010037,0.307005519,11.47657121,0.01000689,0.01462346,0.05184995,0.037145587,0.072361271,0.087640629,0.049707779,0.000959874,0.252855181,0.8689842,0.866674543,0.592540418,0.876122825,0.371565397,613469.1499
"96",0.044050445,0.012813666,0.002020733,0.504306517,0.661726853,0.002688769,0.027274567,0.206002634,0.637917955,0.505647763,0.346853072,0.36284804,15.9644829,0.155025117,0.004367476,0.027309454,0.022722527,0.035665648,0.082477513,0.067989393,0.000928863,0.090859039,0.949715727,0.895474346,0.763340357,0.862526079,0.627252217,615421.0112
"97",0.067518766,0.004114252,0.009650827,0.523539225,0.444090112,0.000351356,0.004953202,0.279527111,0.640358951,0.753463086,0.312808873,0.326093438,16.76979933,0.085196362,0.113397021,0.067481991,0.030965754,0.079816223,0.047672269,0.015452364,0.000795724,0.655724509,0.918570451,0.874182017,0.872275286,0.750283967,0.360137762,616105.5824
"98",0.028296565,0.000758481,0.008754456,0.525037327,0.792406128,0.000704602,0.00784357,0.222807229,0.743823123,0.504051451,0.305733593,0.472340989,13.90139197,0.032624824,0.013558553,0.029070853,0.011400703,0.061916769,0.074489692,0.022584666,0.000965321,0.58188888,0.597480676,0.884625211,0.885750807,0.737503348,0.610590082,619458.0239
"99",0.036891281,0.018608245,0.011504968,0.510231876,0.790923808,0.000176099,0.048080652,0.287341449,0.799047409,0.5494056,0.318708083,0.382758781,9.760616357,0.158379092,0.060700884,0.155406116,0.013020021,0.081988086,0.089640097,0.009318738,0.001039596,0.292035656,0.545667399,0.876071254,0.877823526,0.884199643,0.58589288,619812.6124
"100",0.001331327,0.003215423,0.013485947,0.554789045,0.33709382,0.001416573,0.056469092,0.288447092,0.636945873,0.534794787,0.322511595,0.379087323,17.36318283,0.126132221,0.005335843,0.120470391,0.00600056,0.092940632,0.054116566,0.002958296,0.001040614,0.883961044,0.942561575,0.7729123,0.888504813,0.74644495,0.752781361,620068.8686
"101",0.054010322,0.000416068,0.001634328,0.52819381,0.558802781,0.00508091,0.017131072,0.284296382,0.867659684,0.573994828,0.315090753,0.335263591,9.952407688,0.096715955,0.005693704,0.145362936,0.019159597,0.024195706,0.07658127,0.058887621,0.001057071,0.287629722,0.933154873,0.88750988,0.682588383,0.880350453,0.707984233,620096.1776
"102",0.061639105,0.019802405,0.015883679,0.503186067,0.402807544,0.003000783,0.033737928,0.280849992,0.689009526,0.54421276,0.322475497,0.443549022,16.89348548,0.083643009,0.066798242,0.004302135,0.02960243,0.025309045,0.056512966,0.018175545,0.000822429,0.449994501,0.231511954,0.841506477,0.722425561,0.767800409,0.726370612,621538.5786
"103",0.024286302,0.005898865,0.003705735,0.544185985,0.85658984,0.000958664,0.023017908,0.27283281,0.832377696,0.539251716,0.302416147,0.397564424,14.50494758,0.023589701,0.054654228,0.055803612,0.005201569,0.07155367,0.054198871,0.030208747,0.001079835,0.415514563,0.735705607,0.889915299,0.857560585,0.872355137,0.349812548,621557.122
"104",0.095383647,0.002890586,0.000678707,0.505679569,0.738782784,0.00546889,0.019943872,0.229594254,0.65231982,0.707838774,0.317893112,0.37800947,9.601262065,0.012848046,0.002191361,0.167923039,0.01495291,0.007238971,0.099075997,0.090046048,0.001060513,0.579238451,0.576211066,0.764787084,0.767679689,0.836398588,0.495568957,622411.4448
"105",0.064254117,0.001751132,0.003858255,0.508720795,0.797854507,0.003825996,0.002669377,0.220577985,0.890108325,0.549224188,0.303809397,0.313086585,9.981160574,0.141788407,0.037928365,0.036385683,0.00896455,0.012591087,0.091759623,0.068374262,0.001061992,0.458726495,0.455372761,0.88605606,0.89057098,0.858270729,0.319028827,622647.0035
"106",0.110463566,0.001574055,0.01032326,0.52814527,0.702942307,0.002354929,0.022552167,0.195191105,0.619627182,0.720535091,0.303264005,0.327273482,13.29420638,0.004243742,0.029538456,0.011558712,0.091692491,0.091100946,0.093237082,0.064255965,0.00064938,0.108242233,0.720343423,0.725395578,0.829533369,0.870172249,0.661421962,623500.567
"107",0.007373407,0.010588187,0.018374398,0.501786168,0.696741368,0.008358499,0.020651221,0.293922334,0.602710231,0.558201577,0.369719245,0.457760767,15.44293847,0.008759303,0.042711167,0.023816073,0.020592703,0.06705399,0.065719917,0.002318368,0.000869228,0.522981901,0.899128363,0.880279219,0.760421375,0.837010698,0.495926062,625040.8333
"108",0.077077221,0.005949806,0.003953425,0.503444463,0.851559867,0.013353803,0.037146607,0.275238964,0.622877217,0.670697058,0.312159176,0.383765442,10.42096637,0.007766605,0.009942684,0.07841666,0.035244178,0.065034458,0.098668035,0.056872722,0.000775409,0.066147819,0.909699134,0.888635727,0.899206102,0.79845558,0.706346423,626121.6856
"109",0.102022939,0.017167721,0.024971761,0.525777013,0.622855658,0.000219579,0.011385116,0.212878841,0.608349771,0.621635422,0.376315064,0.348066479,17.66915,0.084538818,0.124011551,0.19771789,0.09252561,0.091748683,0.080787185,0.004568605,0.000466511,0.200705338,0.694171223,0.891258006,0.813011316,0.777998959,0.718256643,630199.2839
"110",0.038958639,0.012747448,0.00247292,0.518041582,0.560648925,0.003312733,0.023707897,0.266771512,0.716896722,0.552531486,0.34501047,0.313929911,11.19382006,0.020550027,0.055504271,0.159371464,0.00273578,0.068633634,0.087296463,0.042930846,0.001057487,0.301569485,0.94298572,0.861729853,0.82455565,0.86001333,0.633552712,631417.5737
"111",0.023374263,0.009985929,0.003323463,0.510342345,0.337712494,0.007315055,0.015617597,0.266192675,0.875539721,0.513002766,0.332919538,0.488952563,14.29677929,0.026986834,0.004168148,0.02168352,0.027501602,0.058782064,0.064256372,0.078302309,0.000937803,0.436686812,0.521070243,0.84636374,0.791144334,0.879298675,0.492213,632033.3774
"112",0.069033631,0.007449475,0.011435597,0.502983696,0.827725489,0.002488732,0.046679547,0.29840815,0.608800431,0.736491585,0.42430678,0.34920558,14.54303572,0.14248425,0.009556747,0.016718286,0.000952848,0.001987572,0.087954901,0.012802285,0.001016477,0.374633394,0.894353794,0.782443777,0.839116772,0.81602173,0.587790644,634643.5903
"113",0.128179735,0.011098264,0.019052671,0.506217632,0.622617853,0.004259162,0.016068972,0.183597128,0.631150522,0.668303249,0.315219019,0.444704246,18.57907625,0.191473076,0.083753353,0.112060474,0.087694202,0.061524523,0.074251756,0.015818828,0.000557048,0.291769194,0.584038979,0.875340995,0.879674073,0.846940367,0.484323645,634900.7444
"114",0.062100674,0.002420459,0.010837056,0.501155865,0.168423983,0.002074908,0.00153412,0.21286037,0.834828106,0.528367111,0.323834938,0.304091933,13.97538182,0.018984385,0.003406841,0.183597406,0.061519114,0.077397838,0.080659468,0.01188304,0.000777766,0.247597694,0.561937806,0.70581282,0.775894675,0.702685819,0.609031985,636200.9446
"115",0.020233741,0.000169899,0.005198252,0.501821622,0.961876084,0.00722848,0.010789022,0.289663889,0.886465766,0.510256101,0.395175208,0.303352028,10.45986339,0.045148154,0.028150995,0.103811124,0.004439098,0.071216358,0.09319732,0.023199715,0.001099375,0.322575171,0.765957294,0.836286224,0.776961922,0.852183521,0.739413479,636599.7539
"116",0.020113238,0.004159866,0.000485624,0.540466942,0.122031028,0.002478908,0.028697705,0.258270519,0.871534665,0.505522247,0.475382292,0.370865415,16.30470853,0.01277091,0.029540261,0.089211009,0.084428107,0.093262274,0.098329484,0.055348667,0.000623759,0.1568655,0.946012839,0.884106915,0.537995899,0.604376699,0.127653339,636977.3788
"117",0.010992743,0.027107959,0.018728055,0.52080425,0.45295556,0.019019197,0.011209385,0.216215443,0.691129036,0.53577334,0.318144558,0.332187601,27.89501802,0.043760382,0.069573545,0.116076997,0.081130256,0.082683322,0.038087348,0.001254497,0.000323487,0.138960539,0.472786332,0.894366367,0.602667826,0.872667511,0.73329575,637913.6121
"118",0.011081746,0.005661474,0.003314703,0.50151806,0.766066984,0.00406695,0.040571054,0.218951639,0.858991441,0.539961622,0.423306986,0.370987174,22.00929207,0.136676322,0.035360686,0.137910421,0.001484741,0.083143027,0.071098199,0.039440269,0.001068314,0.080814229,0.852432718,0.828828334,0.666292286,0.697602119,0.612698139,638885.9262
"119",0.029530233,0.011094471,0.001042886,0.526159668,0.971211699,0.002894089,0.022140407,0.238659155,0.883078058,0.649229177,0.306120495,0.300160425,18.35130102,0.006383401,0.012684565,0.167993946,0.033854116,0.082525212,0.05517618,0.027470837,0.000844816,0.411276302,0.954252793,0.860252735,0.7949799,0.683912325,0.337092182,640220.0735
"120",0.197179541,0.004185728,0.028146396,0.557292546,0.988058575,0.002202301,0.037745527,0.2826615,0.736546407,0.647193021,0.300553185,0.302086559,18.4269069,0.03040914,0.046697895,0.062165392,0.096640283,0.04521319,0.050227179,0.002326428,0.000407957,0.828374753,0.916605746,0.877896984,0.794817998,0.748767792,0.344858053,644298.0006
"121",0.074702745,0.007072684,0.016332177,0.503806414,0.828149804,0.001587022,0.028636001,0.204787233,0.623226067,0.621293492,0.32465489,0.420680295,12.07232076,0.159148092,0.027270401,0.049251572,0.079898862,0.078550935,0.0986515,0.012131696,0.000772218,0.763088718,0.057658862,0.88261762,0.714066861,0.862874685,0.506686649,645411.9391
"122",0.017726457,0.001477929,0.001390711,0.526881534,0.000988397,0.011205715,0.016579683,0.253546446,0.807435746,0.52679207,0.333180179,0.309722478,16.64341464,0.054312236,0.019434843,0.175564542,0.027797367,0.089924653,0.056775529,0.031088881,0.000907252,0.332641215,0.907246632,0.820659054,0.728032879,0.828904474,0.49677432,645991.8848
"123",0.033027049,0.00033833,0.008778416,0.50859219,0.81056403,0.010466504,0.047617992,0.244516904,0.774569671,0.781024662,0.366767702,0.327604473,18.43232989,0.043607046,0.000961701,0.023189895,0.01970743,0.089572066,0.072138159,0.026355773,0.000900471,0.558120446,0.97705902,0.891415823,0.611882991,0.833169207,0.670874213,648729.7325
"124",0.058890655,0.017682771,0.0046116,0.502422586,0.763695158,0.000739489,0.012550957,0.261576029,0.753851694,0.533120847,0.30116908,0.3259398,7.714367879,0.038105998,0.056030556,0.132215849,0.016121017,0.041344491,0.091207927,0.054025539,0.001087527,0.024281326,0.743924922,0.79230137,0.706562836,0.898649382,0.649323989,649347.648
"125",0.034144205,0.008766269,0.008245483,0.523361128,0.818739548,0.000705942,0.055669044,0.257596974,0.830655862,0.530639299,0.315399526,0.377699722,14.50985157,0.105374402,0.085114717,0.103831749,0.006427085,0.057620874,0.068541167,0.022749348,0.001074278,0.207426865,0.656708416,0.88275241,0.738938376,0.797144877,0.712668331,651329.7703
"126",0.159400881,0.005286807,0.014094702,0.50764343,0.798763183,0.002117864,0.039112085,0.230863943,0.799813425,0.862767363,0.344531989,0.388636928,14.2115151,0.120077398,0.023033895,0.156388645,0.09206962,0.005826093,0.087327662,0.007923199,0.000736491,0.753595986,0.804196406,0.828200969,0.730070461,0.839635598,0.503887326,651404.4179
"127",0.025007862,0.003460047,0.004799251,0.525269606,0.883308114,0.004403486,0.015009952,0.298250564,0.831717572,0.64323996,0.371811843,0.316489831,10.22564027,0.003201763,0.073221253,0.157749676,0.006097572,0.099908716,0.097382072,0.019145852,0.001011099,0.584959653,0.80802712,0.696696487,0.620127868,0.836631808,0.726765326,652082.5673
"128",0.009414717,0.002112333,0.005261666,0.525514943,0.758106798,0.003940232,0.037133924,0.220587022,0.716873979,0.552693211,0.440094757,0.497665102,20.86559661,0.063904118,0.00072049,0.034810779,0.045494727,0.09908995,0.089504228,0.06929961,0.000674427,0.349449877,0.971184585,0.812612801,0.841284571,0.761491779,0.76710508,654753.3512
"129",0.053855509,0.005784728,0.006254162,0.51512153,0.781671941,0.000517469,0.062372623,0.252085649,0.631038879,0.652402374,0.394753349,0.347332098,19.04341559,0.135205017,0.009454235,0.181861929,0.038059736,0.063359245,0.077301037,0.030330812,0.000750471,0.207278032,0.584925382,0.84169781,0.888483358,0.880650186,0.593465911,655151.2604
"130",0.010414952,0.004740486,0.006939401,0.524280168,0.204527469,0.001750385,0.046389264,0.287019564,0.862219174,0.53345365,0.370265205,0.318111136,10.91123016,0.039385866,0.009427161,0.095708684,0.016272153,0.092342477,0.092621392,0.027831421,0.001076914,0.142043142,0.768317591,0.862883488,0.730594323,0.698794053,0.61471951,656043.9487
"131",0.103066494,0.007396223,0.000584112,0.503395072,0.901319779,0.006474422,0.028247428,0.204543201,0.806469871,0.785756515,0.333602914,0.319253583,19.207449,0.131494921,0.067081424,0.186439079,0.031707083,0.01172202,0.069708773,0.05344878,0.000869181,0.270729358,0.556763286,0.871499893,0.85592389,0.893232284,0.379510393,656446.8947
"132",0.060592542,0.006378371,0.002336853,0.54111675,0.366776035,0.000269515,0.028895965,0.286589377,0.657328066,0.504312451,0.372208157,0.362643517,10.44185366,0.091734841,0.012937575,0.047132854,0.032768067,0.032431458,0.099745135,0.056439636,0.000943693,0.064441012,0.822258111,0.872670197,0.789622839,0.811423291,0.126431518,656764.162
"133",0.033695184,0.006195995,0.004628935,0.520353251,0.957997619,0.003827375,0.031356835,0.253584098,0.737526943,0.574918664,0.336152454,0.453978941,25.6894511,0.141273887,0.071285382,0.141882368,0.015560829,0.047083482,0.038617284,0.029902669,0.000935397,0.106609645,0.810010801,0.87814429,0.863905371,0.702606826,0.371097904,661156.3542
